"","name","review","rating"
"4831","Frenchie Mini Couture Tuxedo Bib with 3D Applique, Black","It\'s more of an instant-halloween costume than anything. Since the design is appliqued on it won\'t fade or come on in a wash like similar products that have painted-on designs. I recommend this product whole-heartedly.",5
"4832","Safety 1st Soothing Mist Ultrasonic Humidifier","IT LEAKED THE FIRST WEEK  TOSSED IT OUT IT WAS QUIET WHILE IT WORKED ALSO HAD TO FILL TWICE A DAY",NA
"4833","Fisher Price Newborn Rock \'n Play Sleeper - Butterflies","Excellent. was a gift for my sister and was very practical, keeps baby close in case of being in places where you do not have a crib. I recommend it for those working mothers and the children restless.",5
"4834","Bright Starts License to Drool Teether","baby loves it fits nicely in her hands. different textures for more fun.Cat enjoys playing with it as well",5
"4835","Dream On Me Zodiak Portable Playard, Navy","Wanted a &#34;cheap&#34;, but quality alternative for when grandchildren came to visit. We already have a bells and whistles Graco for our own 16 month old twins, as well as an Arm\'s reach co sleeper, but needed something less expensive and a bit more portable when grandchildren came to visit. I love the simple and clean pattern, that although I would consider it neutral, definitely made husband happy that it had a more masculine feel to it than our other gray neutral pack and plays. The box it was shipped in was quite small compared to the other pack and plays, but when we actually set it up, it did not look much smaller than the standard sized pack and plays. Speaking of set up, I was concerned reading some of the reviews that it would be difficult to do, but I had it up within 15 seconds. Unlike many of the other brands we have used with push buttons, this one has triggers you feel for within the fabric that need to be pulled, in the center of each rail, in order to release them to collapse the play yard. The most difficult part of &#34;take down&#34; was trying to get the mattress velcro straps in reaching distance of the plastic D ring you slide the velcro strap through. The mattress has an extra 3 inch folded portion that I couldn\'t figure out where to put it so that it all closed up nicely. I could not find any videos that showed how to do it on this model #438 so I highly recommend that you pay attention to how the mattress is wrapped around the pack and play before you completely unvelcro it the first time. The mattress itself does not seem to be as full (kind of flimsy and a bit more uneven) as other brands, but you could buy a thicker 3&#34; mattress for this if your child was going to use this for an extended period of time... say for more than a week. We plan on using a thick blanket under the mattress though, as other users have mentioned (why would I buy a $35.00 mattress for a $39.00 pack and play?... as they say-&#34;just sayin!&#34;). Kids can sleep anywhere really so I wouldn\'t let the mattress be a complete deterrent from buying this item.",4
"4836","Graco Pack \'N Play Playard with Bassinet in Rise and Shine","great colors, easy to assamble, very light, comfortable, my baby loves it! she sleep very well on it, love it!!",5
"4837","Ah Goo Baby - The Plush Pad Blueberry","I really really wanted to love it. I probably would have exchanged it (it arrived with a broken snap)..the pattern was scrumptious and the memory foam was squishy...but even on my three month old I could see it wasn\'t long enough. I was totally willing to pay their prices for a memory foam changer...please Ah Goo Baby, read these reviews and fix the length!!!",1
"4838","Prince Lionheart Backseat Organizer, Black","Very sturdy and durable and comes with 2 options for attaching. This won\'t rip or fall apart. 4 Stars because I wish it were a little bigger and the drink pockets would be wider but compared to others I looked at it\'s very nice and also matched the tan leather interior of my car.",4
"4839","North States Supergate Easy Close Metal Gate, White","This gate is easy to operate and swings both ways. The look is simple and nice too. It\'s just what I was looking for.",4
"4840","North American Bear Baby Cozy, Flatopotamus","My 6 month old falls asleep every night holding it and rubbing it on his face. A great lovey !",5
"4841","Vulli Sophie the Giraffe Teether","I went back and forth for awhile deciding if I wanted to spend this much for something that is pretty much a dog toy, but I\'m glad I did. Baby loves to stick the legs all the way to the back of his mouth to reach the back gums that pacis don\'t reach. And the squeek makes him laugh. The only complaints I have are that when I wash it it tends to hold water and is hard to get it all out. And the painted on spots and face are fading, I\'m guessing from washing it but if its going in the mouth its gonna be clean.",NA
"4842","HALO SleepSack 100% Cotton Swaddle, Soft Pink, Newborn","We love the HALO SleepSacks, and purchased this one after our baby outgrew the newborn size but still wanted to be swaddled. The one thing we don\'t love about it is that the outer wrap is not velcro-removable like the newborn one we own.",5
"4843","Trend Lab Dr. Seuss Window Valance, ABC","good height & great length to be able to bunch up around a standard single window. very colorful & i loved the varience of fabric &pattern",5
"4844","Skip Hop Zoo Pack Little Kid Backpack, Dog","I bought the Bumble Bee for my 12 month old. I was tired of lugging around a huge diaper bag and this seemed like the perfect solution.Besides being super cute to look at, it has great features. There is a place to write your child\'s name inside, a pocket for a bottle or juice cup, and an insulated front section.In the main section I can fit two changes of clothes, five diapers, and wipe case with room to spare. On the outside pocket I can fit two pacifiers, two juice boxes, snacks, diaper cream, and a travel size powder.Skip Hop makes awesome gear! I am a huge fan! They never disappoint.",5
